qid,quality_f1,retrieval_recall_k,retrieval_precision_k,retrieval_ms,latency_ms,cost_usd,generation_enabled,generation_f1,generation_em,generation_faithfulness,generation_latency_ms,generation_cost_usd,retrieval_type,top_k,chunk_mode,chunk_size,overlap,rerank_enabled,retrieval_cache_hit_rate
5adc8977554299438c868de2,0.048780487804878044,0.5,0.125,7.001458026934415,7.041957986075431,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7dc2495542997cc2c4749a,0.0,1.0,0.25,6.918290979228914,6.958874990232289,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8f05b1554299458435d517,0.05263157894736842,0.5,0.125,11.82620896724984,11.873666022438556,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7bbbf55429928e1fe38bf,0.23529411764705882,0.5,0.125,5.246290995273739,5.28495799517259,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8af28555429951533613b5,0.1,1.0,0.25,11.159749992657453,11.201250017620623,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae1f596554299234fd04372,0.048780487804878044,0.0,0.0,7.670166029129177,7.714624982327223,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b3af455429971feec467b,0.05882352941176471,0.5,0.125,5.588083004113287,5.630499974358827,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add311b5542994ed6169cc5,0.0,1.0,0.2857142857142857,8.247540972661227,8.288834011182189,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae60426554299546bf83019,0.0,1.0,0.25,6.231124978512526,6.267041026148945,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8cfee555429941ae14df5c,0.0,0.5,0.125,3.9652499835938215,4.000500019174069,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a71166d5542994082a3e576,0.08510638297872342,0.5,0.14285714285714285,6.963749998249114,7.00629100902006,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae789615542997ec2727695,0.0,1.0,0.25,6.661333027295768,6.704250001348555,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7757215542993569682d58,0.0,1.0,0.25,10.078374994918704,10.12266700854525,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a81ff62554299676cceb1c4,0.0,1.0,0.25,7.722582959104329,7.7604170073755085,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4890a5542995ad6573d60,0.10256410256410256,0.5,0.125,9.38750000204891,9.430542006157339,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a79c1335542994bb9457066,0.0,1.0,0.25,6.706041982397437,6.747500039637089,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac52fc35542994611c8b403,0.2380952380952381,0.5,0.125,6.612541968934238,6.65620801737532,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adda7585542997dc790700c,0.09523809523809523,1.0,0.25,7.876416959334165,7.919375027995557,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf043b5542993a75d263d4,0.0,1.0,0.25,7.477290986571461,7.5211249641142786,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abd6bf055429933744ab7c8,0.25641025641025644,0.5,0.125,8.543292002286762,8.583415998145938,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0038655429925eb1afbe0,0.0,1.0,0.25,5.647249985486269,5.6812500115484,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a73977d554299623ed4ac08,0.0,0.5,0.125,7.207542017567903,7.245916989631951,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac2a399554299218029dada,0.0,1.0,0.25,8.06991703575477,8.107792004011571,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0f6f5554299422ee99583,0.0,1.0,0.25,9.638207964599133,9.682833042461425,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adc1ae5554299438c868d5c,0.0,0.5,0.125,6.851457990705967,6.89400004921481,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae6860e5542991bbc976112,0.0,0.5,0.125,7.532791991252452,7.578207994811237,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae1316555429901ffe4adda,0.0,0.5,0.125,6.36350002605468,6.407624983694404,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adfeb0555429942ec259b88,0.0,0.5,0.125,11.04170799953863,11.084249999839813,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab5499e5542992aa134a295,0.0,0.5,0.125,9.572417009621859,9.607416053768247,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adeffa85542992d7e9f926f,0.05,0.5,0.125,6.8927499814890325,6.936124991625547,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adfd2f255429925eb1afaa5,0.0,0.5,0.125,8.513125008903444,8.554124971851707,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae5b301554299546bf82f2d,0.0,1.0,0.25,6.55733299208805,6.592750025447458,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab1eac95542993be8fa987f,0.0,1.0,0.25,10.967042006086558,11.01145800203085,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae15e125542990adbacf773,0.18181818181818182,1.0,0.25,13.776250008959323,13.823999965097755,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a77beae5542992a6e59dfae,0.12903225806451613,0.5,0.125,6.751500011887401,6.789959035813808,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae1f5a15542997f29b3c1b5,0.0,1.0,0.25,7.7361249714158475,7.774792029522359,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade908b55429975fa854f13,0.0,1.0,0.25,10.370542004238814,10.411499999463558,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab47cd75542991751b4d78d,0.0,0.5,0.125,9.068333019968122,9.10820800345391,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a79b7f6554299029c4b5f6f,0.0,0.5,0.125,7.691667007748038,7.72950000828132,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab626d555429953192ad279,0.0,0.5,0.125,10.105332999955863,10.144374973606318,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a84873e5542997175ce1eec,0.04545454545454545,1.0,0.25,8.765332982875407,8.812832995317876,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac537975542996feb3fea3c,0.11428571428571428,0.5,0.125,6.389332993421704,6.43229199340567,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8f45ca5542997ba9cb320e,0.0,0.5,0.125,6.371667026542127,6.4113750122487545,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
